tenure,monthly_charges,total_charges,contract,payment_method,internet_service,tech_support,online_security,support_calls,churn,is_new_customer,is_long_term_customer,monthly_charges_log,high_price_flag,price_to_tenure_ratio,is_auto_pay,high_support_calls,support_calls_per_month,recent_issue_proxxy,high_price_new_customer,month_to_month_high_support,long_term_low_support
37,35.25,1304.25,One year,UPI,Fiber,Yes,Yes,1,No,0,1,3.590439381300684,0,0.9527027027027027,1,0,0.02702702702702703,0,0,0,1
13,100.5,1306.5,Two year,Credit,Fiber,No,Yes,1,No,0,0,4.620058798481842,1,7.730769230769231,1,0,0.07692307692307693,0,0,0,0
64,73.28,4689.92,Month-to-month,UPI,Fiber,No,Yes,2,No,0,1,4.307841736484505,0,1.145,1,0,0.03125,0,0,0,1
1,102.53,102.53,Month-to-month,UPI,Fiber,Yes,Yes,2,Yes,1,0,4.6398614257780215,1,102.53,1,0,2.0,0,1,0,0
63,37.69,2374.47,Month-to-month,Cash,Fiber,No,No,1,No,0,1,3.6555811687124216,0,0.5982539682539683,0,0,0.015873015873015872,0,0,0,1
34,82.72,2812.48,One year,UPI,Fiber,Yes,No,1,No,0,0,4.427477897577799,1,2.4329411764705884,1,0,0.029411764705882353,0,0,0,0
10,78.02,780.2,Two year,Debit,DSL,Yes,No,2,No,0,0,4.369700984983244,0,7.802,1,0,0.2,0,0,0,0
7,54.04,378.28,Month-to-month,Cash,DSL,No,Yes,3,Yes,0,0,4.008060193625088,0,7.72,0,1,0.42857142857142855,0,0,1,0
56,71.71,4015.76,Month-to-month,UPI,Fiber,Yes,Yes,2,No,0,1,4.286478926661966,0,1.280535714285714,1,0,0.03571428571428571,0,0,0,1
37,78.9,2919.3,One year,UPI,Fiber,No,No,2,Yes,0,1,4.380775852772229,0,2.1324324324324326,1,0,0.05405405405405406,0,0,0,1
29,108.95,3159.55,One year,Credit,Fiber,Yes,Yes,3,No,0,0,4.70002571700077,1,3.756896551724138,1,1,0.10344827586206896,0,0,0,0
12,25.56,306.72,Month-to-month,Credit,Fiber,No,Yes,4,No,0,0,3.279406324608233,0,2.13,1,1,0.3333333333333333,0,0,1,0
17,102.34,1739.78,Two year,Debit,DSL,Yes,No,2,No,0,0,4.638024522859038,1,6.0200000000000005,1,0,0.11764705882352941,0,0,0,0
48,118.02,5664.96,Month-to-month,Credit,Fiber,No,Yes,3,Yes,0,1,4.779291546216706,1,2.4587499999999998,1,1,0.0625,0,0,1,0
26,93.18,2422.68,Month-to-month,Credit,Fiber,Yes,Yes,3,No,0,0,4.545207844815408,1,3.583846153846154,1,1,0.11538461538461539,0,0,1,0
12,93.73,1124.76,Month-to-month,Debit,DSL,No,No,1,Yes,0,0,4.551030739887443,1,7.810833333333334,1,0,0.08333333333333333,0,0,0,0
21,41.8,877.8,One year,UPI,DSL,No,No,3,No,0,0,3.756538102587751,0,1.9904761904761903,1,1,0.14285714285714285,0,0,0,0
42,72.31,3037.02,Two year,Credit,DSL,Yes,Yes,1,No,0,1,4.294697025235496,0,1.7216666666666667,1,0,0.023809523809523808,0,0,0,1
61,90.59,5525.99,Two year,Credit,Fiber,No,Yes,2,Yes,0,1,4.5173220954148965,1,1.4850819672131148,1,0,0.03278688524590164,0,0,0,1
58,80.23,4653.34,One year,Debit,,Yes,No,1,No,0,1,4.397284637062863,0,1.3832758620689656,1,0,0.017241379310344827,0,0,0,1
54,58.51,3159.54,Month-to-month,Credit,Fiber,No,Yes,4,Yes,0,1,4.086144365656761,0,1.0835185185185185,1,1,0.07407407407407407,0,0,1,0
34,114.01,3876.34,Month-to-month,Cash,DSL,No,No,6,Yes,0,0,4.74501908110449,1,3.3532352941176473,0,1,0.17647058823529413,0,0,1,0
7,71.4,499.8,Two year,Credit,Fiber,Yes,No,1,No,0,0,4.282206299391671,0,10.200000000000001,1,0,0.14285714285714285,0,0,0,0
35,116.99,4094.65,Month-to-month,UPI,Fiber,No,Yes,2,No,0,0,4.770599875111828,1,3.3425714285714285,1,0,0.05714285714285714,0,0,0,0
15,76.39,1145.85,Month-to-month,Debit,DSL,Yes,No,1,Yes,0,0,4.348857573282368,0,5.092666666666667,1,0,0.06666666666666667,0,0,0,0
65,99.34,6457.1,One year,UPI,Fiber,No,No,0,No,0,1,4.608564419056107,1,1.5283076923076924,1,0,0.0,0,0,0,1
25,94.2,2355.0,Month-to-month,UPI,Fiber,No,Yes,4,Yes,0,0,4.55597994179732,1,3.7680000000000002,1,1,0.16,0,0,1,0
59,86.08,5078.72,Month-to-month,UPI,DSL,Yes,No,1,Yes,0,1,4.466827236366346,1,1.4589830508474575,1,0,0.01694915254237288,0,0,0,1
6,21.45,128.7,Month-to-month,Debit,,Yes,Yes,2,No,1,0,3.1112906141882632,0,3.5749999999999997,1,0,0.3333333333333333,0,0,0,0
52,27.74,1442.48,Two year,Cash,Fiber,No,Yes,0,Yes,0,1,3.358289880650879,0,0.5334615384615384,0,0,0.0,0,0,0,1
21,78.15,1641.15,Two year,Credit,Fiber,No,No,1,No,0,0,4.371344786327021,0,3.7214285714285715,1,0,0.047619047619047616,0,0,0,0
71,111.18,7893.78,Month-to-month,UPI,DSL,No,No,2,Yes,0,1,4.7201047240801906,1,1.5659154929577466,1,0,0.028169014084507043,0,0,0,1
32,80.11,2563.52,Two year,Debit,,Yes,Yes,1,No,0,0,4.395806258082254,0,2.5034375,1,0,0.03125,0,0,0,0
53,43.6,2310.8,Month-to-month,Credit,DSL,No,Yes,2,No,0,1,3.7977338590260183,0,0.8226415094339623,1,0,0.03773584905660377,0,0,0,1
59,52.02,3069.18,One year,Debit,Fiber,Yes,No,1,Yes,0,1,3.9706692008608795,0,0.8816949152542374,1,0,0.01694915254237288,0,0,0,1
69,82.32,5680.08,Month-to-month,UPI,DSL,No,No,2,Yes,0,1,4.422688616392771,1,1.1930434782608694,1,0,0.028985507246376812,0,0,0,1
62,79.71,4942.02,One year,Debit,Fiber,Yes,Yes,0,No,0,1,4.390862483336281,0,1.2856451612903226,1,0,0.0,0,0,0,1
4,115.57,462.28,Two year,UPI,DSL,No,No,1,Yes,1,0,4.758491950931741,1,28.8925,1,0,0.25,0,1,0,0
18,72.91,1312.38,Month-to-month,Debit,Fiber,No,Yes,0,Yes,0,0,4.302848136796795,0,4.0505555555555555,1,0,0.0,0,0,0,0
56,55.5,3108.0,Two year,UPI,DSL,No,No,1,No,0,1,4.034240638152395,0,0.9910714285714286,1,0,0.017857142857142856,0,0,0,1
24,72.5,1740.0,Month-to-month,Credit,DSL,No,No,0,No,0,0,4.297285406218791,0,3.0208333333333335,1,0,0.0,0,0,0,0
66,98.62,6508.92,One year,Debit,DSL,Yes,Yes,1,No,0,1,4.601362947645137,1,1.4942424242424244,1,0,0.015151515151515152,0,0,0,1
13,74.04,962.52,Month-to-month,Debit,DSL,No,Yes,0,No,0,0,4.318021304697969,0,5.695384615384616,1,0,0.0,0,0,0,0
62,52.61,3261.82,Two year,Credit,Fiber,No,Yes,4,No,0,1,3.9817356178394463,0,0.8485483870967742,1,1,0.06451612903225806,0,0,0,0
54,53.86,2908.44,Month-to-month,UPI,DSL,No,No,2,Yes,0,1,4.004784485509457,0,0.9974074074074074,1,0,0.037037037037037035,0,0,0,1
15,95.68,1435.2,Month-to-month,Cash,Fiber,Yes,No,2,No,0,0,4.571406555835282,1,6.378666666666667,0,0,0.13333333333333333,0,0,0,0
69,26.64,1838.16,Two year,UPI,Fiber,No,No,1,No,0,1,3.319263998899469,0,0.38608695652173913,1,0,0.014492753623188406,0,0,0,1
3,47.48,142.44,One year,UPI,DSL,Yes,No,2,No,1,0,3.881151341761059,0,15.826666666666666,1,0,0.6666666666666666,0,0,0,0
37,35.3,1306.1,One year,Credit,Fiber,Yes,No,3,No,0,1,3.591817741270805,0,0.954054054054054,1,1,0.08108108108108109,0,0,0,0
37,114.47,4235.39,One year,Cash,DSL,No,No,0,No,0,1,4.749010755963765,1,3.093783783783784,0,0,0.0,0,0,0,1
3,29.01,87.03,Month-to-month,Debit,Fiber,No,No,0,Yes,1,0,3.4015306594522756,0,9.67,1,0,0.0,0,0,0,0
63,95.82,6036.66,Two year,Cash,Fiber,No,No,2,No,0,1,4.572853584511548,1,1.5209523809523808,0,0,0.031746031746031744,0,0,0,1
35,83.04,2906.4,One year,Debit,Fiber,No,No,1,Yes,0,0,4.4312928759767996,1,2.3725714285714288,1,0,0.02857142857142857,0,0,0,0
52,83.28,4330.56,Month-to-month,Debit,Fiber,No,Yes,0,Yes,0,1,4.434144588935989,1,1.6015384615384616,1,0,0.0,0,0,0,1
28,96.34,2697.52,One year,Credit,,Yes,No,2,No,0,0,4.5782100044053085,1,3.440714285714286,1,0,0.07142857142857142,0,0,0,0
18,60.05,1080.9,Two year,UPI,Fiber,No,Yes,1,No,0,0,4.111693200556713,0,3.336111111111111,1,0,0.05555555555555555,0,0,0,0
36,60.07,2162.52,Two year,UPI,DSL,No,No,1,No,0,1,4.112020747235043,0,1.668611111111111,1,0,0.027777777777777776,0,0,0,1
33,48.87,1612.71,Month-to-month,Cash,Fiber,No,Yes,0,No,0,0,3.9094196195580313,0,1.4809090909090907,0,0,0.0,0,0,0,0
64,79.78,5105.92,One year,UPI,DSL,No,Yes,1,No,0,1,4.391729410135267,0,1.2465625,1,0,0.015625,0,0,0,1
26,112.98,2937.48,Two year,Debit,DSL,No,No,1,No,0,0,4.736022994406854,1,4.345384615384615,1,0,0.038461538461538464,0,0,0,0
48,112.4,5395.2,Month-to-month,Credit,,Yes,No,1,No,0,1,4.730921391293652,1,2.341666666666667,1,0,0.020833333333333332,0,0,0,1
40,90.3,3612.0,Two year,UPI,Fiber,No,No,0,No,0,1,4.514150787600923,1,2.2575,1,0,0.0,0,0,0,1
17,110.62,1880.54,Month-to-month,UPI,Fiber,No,Yes,1,Yes,0,0,4.715100245360287,1,6.5070588235294125,1,0,0.058823529411764705,0,0,0,0
40,116.35,4654.0,Month-to-month,Debit,DSL,No,No,0,Yes,0,1,4.765160922297032,1,2.90875,1,0,0.0,0,0,0,1
7,99.51,696.57,Month-to-month,Cash,,No,No,3,Yes,0,0,4.610257225036649,1,14.215714285714286,0,1,0.42857142857142855,0,0,1,0
57,60.78,3464.46,Month-to-month,UPI,Fiber,Yes,No,1,No,0,1,4.123579687490436,0,1.0663157894736843,1,0,0.017543859649122806,0,0,0,1
8,68.32,546.56,Month-to-month,Debit,,Yes,Yes,1,No,0,0,4.238733464847405,0,8.54,1,0,0.125,0,0,0,0
56,113.13,6335.28,One year,Cash,Fiber,No,Yes,3,Yes,0,1,4.737338149565509,1,2.020178571428571,0,1,0.05357142857142857,0,0,0,0
31,87.0,2697.0,Month-to-month,UPI,DSL,No,No,1,Yes,0,0,4.477336814478207,1,2.806451612903226,1,0,0.03225806451612903,0,0,0,0
59,102.07,6022.13,One year,Debit,DSL,No,No,1,No,0,1,4.635408369048701,1,1.73,1,0,0.01694915254237288,0,0,0,1
58,31.61,1833.38,Month-to-month,Debit,,Yes,Yes,1,No,0,1,3.484618989801228,0,0.545,1,0,0.017241379310344827,0,0,0,1
12,39.39,472.68,Two year,UPI,Fiber,No,Yes,5,No,0,0,3.6985822295753215,0,3.2825,1,1,0.4166666666666667,0,0,0,0
48,54.41,2611.68,Two year,Debit,Fiber,No,No,4,No,0,1,4.014760082879258,0,1.1335416666666667,1,1,0.08333333333333333,0,0,0,0
31,38.82,1203.42,Month-to-month,UPI,DSL,Yes,No,1,No,0,0,3.6843692986360503,0,1.252258064516129,1,0,0.03225806451612903,0,0,0,0
63,110.65,6970.95,One year,UPI,Fiber,No,Yes,1,No,0,1,4.7153689782861665,1,1.7563492063492065,1,0,0.015873015873015872,0,0,0,1
39,41.69,1625.91,Two year,Cash,DSL,No,No,2,No,0,1,3.7539647007698704,0,1.068974358974359,0,0,0.05128205128205128,0,0,0,1
20,75.72,1514.4,One year,Credit,DSL,No,No,0,No,0,0,4.340162430575183,0,3.786,1,0,0.0,0,0,0,0
48,28.55,1370.4,Month-to-month,UPI,DSL,Yes,No,1,No,0,1,3.386083743852107,0,0.5947916666666667,1,0,0.020833333333333332,0,0,0,1
71,35.5,2520.5,Month-to-month,UPI,Fiber,Yes,Yes,0,No,0,1,3.597312260588446,0,0.5,1,0,0.0,0,0,0,1
54,44.74,2415.96,Two year,Cash,Fiber,Yes,Yes,1,No,0,1,3.822973188594635,0,0.8285185185185185,0,0,0.018518518518518517,0,0,0,1
71,118.29,8398.59,Month-to-month,Credit,DSL,No,No,0,Yes,0,1,4.781557503293855,1,1.666056338028169,1,0,0.0,0,0,0,1
29,99.71,2891.59,Month-to-month,Credit,DSL,No,No,1,No,0,0,4.612245099660053,1,3.4382758620689655,1,0,0.034482758620689655,0,0,0,0
48,87.36,4193.28,Month-to-month,Debit,Fiber,No,No,2,Yes,0,1,4.481419378551917,1,1.82,1,0,0.041666666666666664,0,0,0,1
56,111.63,6251.28,Month-to-month,Credit,DSL,No,Yes,0,Yes,0,1,4.724108110059605,1,1.993392857142857,1,0,0.0,0,0,0,1
17,115.62,1965.54,One year,Credit,DSL,No,Yes,1,No,0,0,4.75892078579401,1,6.801176470588236,1,0,0.058823529411764705,0,0,0,0
9,65.36,588.24,One year,Debit,DSL,No,Yes,1,No,0,0,4.195094465322244,0,7.262222222222222,1,0,0.1111111111111111,0,0,0,0
34,52.77,1794.18,Month-to-month,Credit,DSL,No,Yes,2,No,0,0,3.9847156908215866,0,1.552058823529412,1,0,0.058823529411764705,0,0,0,0
45,51.53,2318.85,Month-to-month,Cash,DSL,No,No,0,No,0,1,3.9613844349658702,0,1.1451111111111112,0,0,0.0,0,0,0,1
9,23.57,212.13,Month-to-month,UPI,DSL,No,No,0,No,0,0,3.201526186533088,0,2.618888888888889,1,0,0.0,0,0,0,0
7,47.96,335.72,Month-to-month,Cash,DSL,No,No,3,No,0,0,3.8910036382040705,0,6.851428571428571,0,1,0.42857142857142855,0,0,1,0
16,55.5,888.0,One year,Credit,Fiber,Yes,No,1,No,0,0,4.034240638152395,0,3.46875,1,0,0.0625,0,0,0,0
19,23.69,450.11,Month-to-month,Debit,DSL,Yes,Yes,1,No,0,0,3.206398303357088,0,1.246842105263158,1,0,0.05263157894736842,0,0,0,0
6,108.26,649.56,Month-to-month,Cash,DSL,Yes,No,0,No,1,0,4.693730362967572,1,18.043333333333333,0,0,0.0,0,1,0,0
11,104.79,1152.69,One year,Cash,Fiber,No,No,1,No,0,0,4.661455996998683,1,9.526363636363637,0,0,0.09090909090909091,0,0,0,0
61,45.15,2754.15,Two year,UPI,Fiber,No,No,3,No,0,1,3.8318969609488613,0,0.7401639344262295,1,1,0.04918032786885246,0,0,0,0
42,100.26,4210.92,Month-to-month,Debit,Fiber,No,No,1,Yes,0,1,4.617691466541763,1,2.3871428571428575,1,0,0.023809523809523808,0,0,0,1
13,99.62,1295.06,Month-to-month,Cash,Fiber,Yes,Yes,1,No,0,0,4.611351045063173,1,7.663076923076924,0,0,0.07692307692307693,0,0,0,0
12,53.5,642.0,Month-to-month,Credit,DSL,No,Yes,2,No,0,0,3.9982007016691985,0,4.458333333333333,1,0,0.16666666666666666,0,0,0,0
20,89.71,1794.2,Month-to-month,UPI,Fiber,No,Yes,1,Yes,0,0,4.507667604626853,1,4.4855,1,0,0.05,0,0,0,0
50,48.99,2449.5,Two year,Cash,,No,No,3,Yes,0,1,3.911822985425479,0,0.9798,0,1,0.06,0,0,0,0
36,27.03,973.08,Month-to-month,Credit,Fiber,No,Yes,1,No,0,1,3.333275365176697,0,0.7508333333333334,1,0,0.027777777777777776,0,0,0,1
69,70.48,4863.12,Month-to-month,Cash,,No,Yes,0,No,0,1,4.2694176902912275,0,1.021449275362319,0,0,0.0,0,0,0,1
37,63.83,2361.71,Month-to-month,Cash,Fiber,No,No,2,No,0,1,4.171768459186905,0,1.7251351351351352,0,0,0.05405405405405406,0,0,0,1
12,33.82,405.84,Two year,Debit,Fiber,No,Yes,2,No,0,0,3.550191934340043,0,2.8183333333333334,1,0,0.16666666666666666,0,0,0,0
40,69.06,2762.4,One year,Cash,Fiber,No,No,0,No,0,1,4.249352017769341,0,1.7265000000000001,0,0,0.0,0,0,0,1
54,114.94,6206.76,Month-to-month,Debit,DSL,No,No,0,Yes,0,1,4.753072815911587,1,2.1285185185185185,1,0,0.0,0,0,0,1
2,93.14,186.28,One year,Credit,DSL,No,Yes,1,Yes,1,0,4.544783035972996,1,46.57,1,0,0.5,0,1,0,0
50,93.89,4694.5,Month-to-month,Debit,Fiber,Yes,Yes,0,No,0,1,4.552718325985667,1,1.8778,1,0,0.0,0,0,0,1
41,95.76,3926.16,Two year,Credit,Fiber,Yes,No,2,No,0,1,4.572233685741827,1,2.3356097560975613,1,0,0.04878048780487805,0,0,0,1
45,94.46,4250.7,Month-to-month,Debit,Fiber,No,No,2,Yes,0,1,4.55870731157775,1,2.099111111111111,1,0,0.044444444444444446,0,0,0,1
9,21.99,197.91,Month-to-month,Debit,Fiber,Yes,No,0,Yes,0,0,3.1350593387750902,0,2.4433333333333334,1,0,0.0,0,0,0,0
62,112.47,6973.14,Two year,Debit,Fiber,No,No,0,No,0,1,4.731538484802898,1,1.814032258064516,1,0,0.0,0,0,0,1
47,103.01,4841.47,Two year,Debit,Fiber,No,Yes,1,No,0,1,4.644487048365042,1,2.1917021276595747,1,0,0.02127659574468085,0,0,0,1
5,47.46,237.3,Month-to-month,UPI,DSL,No,Yes,0,Yes,1,0,3.8807387153883797,0,9.492,1,0,0.0,0,0,0,0
1,75.27,75.27,Month-to-month,Cash,DSL,No,Yes,2,Yes,1,0,4.3342796761761475,0,75.27,0,0,2.0,0,0,0,0
44,81.5,3586.0,Two year,UPI,DSL,No,No,0,Yes,0,1,4.412798293340635,1,1.8522727272727273,1,0,0.0,0,0,0,1
22,33.19,730.18,Two year,Credit,,No,Yes,1,No,0,0,3.5319332036512097,0,1.5086363636363636,1,0,0.045454545454545456,0,0,0,0
38,45.4,1725.2,Two year,Credit,Fiber,No,No,2,Yes,0,1,3.8372994592322094,0,1.194736842105263,1,0,0.05263157894736842,0,0,0,1
19,22.33,424.27,Month-to-month,Cash,Fiber,Yes,Yes,2,No,0,0,3.1497400860333387,0,1.1752631578947368,0,0,0.10526315789473684,0,0,0,0
31,106.4,3298.4,One year,Credit,Fiber,Yes,No,0,No,0,0,4.676560182074764,1,3.4322580645161294,1,0,0.0,0,0,0,0
67,22.49,1506.83,Month-to-month,Credit,Fiber,No,Yes,0,No,0,1,3.1565747986708215,0,0.33567164179104475,1,0,0.0,0,0,0,1
42,51.87,2178.54,Month-to-month,Debit,DSL,No,No,4,Yes,0,1,3.9678360702473587,0,1.2349999999999999,1,1,0.09523809523809523,0,0,1,0
26,27.82,723.32,Month-to-month,Cash,DSL,No,No,2,No,0,0,3.361069590571376,0,1.07,0,0,0.07692307692307693,0,0,0,0
13,98.14,1275.82,Month-to-month,Debit,Fiber,No,No,1,Yes,0,0,4.596532992592428,1,7.549230769230769,1,0,0.07692307692307693,0,0,0,0
58,112.5,6525.0,One year,Cash,DSL,No,No,1,No,0,1,4.7318028369214575,1,1.9396551724137931,0,0,0.017241379310344827,0,0,0,1
18,76.28,1373.04,Month-to-month,Debit,Fiber,No,Yes,1,No,0,0,4.347435189904263,0,4.237777777777778,1,0,0.05555555555555555,0,0,0,0
67,33.96,2275.32,Month-to-month,Cash,Fiber,No,No,0,No,0,1,3.5542045507873348,0,0.5068656716417911,0,0,0.0,0,0,0,1
3,75.82,227.46,Month-to-month,Credit,Fiber,No,Yes,0,No,1,0,4.341465022917759,0,25.27333333333333,1,0,0.0,0,0,0,0
55,97.03,5336.65,Two year,UPI,DSL,No,No,0,No,0,1,4.585273554273635,1,1.7641818181818183,1,0,0.0,0,0,0,1
58,91.84,5326.72,Month-to-month,Credit,DSL,Yes,Yes,1,No,0,1,4.530877581406236,1,1.583448275862069,1,0,0.017241379310344827,0,0,0,1
63,94.17,5932.71,Month-to-month,Cash,Fiber,No,No,1,No,0,1,4.555664766084252,1,1.4947619047619047,0,0,0.015873015873015872,0,0,0,1
52,47.92,2491.84,One year,UPI,DSL,No,Yes,3,Yes,0,1,3.890186310818972,0,0.9215384615384615,1,1,0.057692307692307696,0,0,0,0
24,27.37,656.88,One year,UPI,DSL,Yes,No,1,No,0,0,3.34533224882076,0,1.1404166666666666,1,0,0.041666666666666664,0,0,0,0
72,34.9,2512.8,One year,Debit,Fiber,No,No,2,No,0,1,3.580737295494233,0,0.4847222222222222,1,0,0.027777777777777776,0,0,0,1
9,115.55,1039.95,Two year,Cash,DSL,No,No,0,No,0,0,4.758320365481766,1,12.838888888888889,0,0,0.0,0,0,0,0
37,81.35,3009.95,Month-to-month,Debit,Fiber,Yes,No,0,No,0,1,4.410978456623649,1,2.1986486486486485,1,0,0.0,0,0,0,1
53,92.79,4917.87,Month-to-month,Cash,Fiber,No,Yes,1,Yes,0,1,4.541058240520847,1,1.7507547169811322,0,0,0.018867924528301886,0,0,0,1
24,109.91,2637.84,One year,Credit,,No,No,3,Yes,0,0,4.70871906161665,1,4.579583333333333,1,1,0.125,0,0,0,0
21,105.28,2210.88,One year,Cash,DSL,Yes,No,2,No,0,0,4.666077120891613,1,5.013333333333334,0,0,0.09523809523809523,0,0,0,0
40,41.84,1673.6,Month-to-month,Credit,Fiber,No,No,1,No,0,1,3.757472245579548,0,1.046,1,0,0.025,0,0,0,1
62,25.81,1600.22,Month-to-month,UPI,DSL,No,No,2,No,0,1,3.2887749522478678,0,0.41629032258064513,1,0,0.03225806451612903,0,0,0,1
70,112.51,7875.7,Two year,UPI,DSL,No,No,0,No,0,1,4.731890938767248,1,1.6072857142857144,1,0,0.0,0,0,0,1
69,118.17,8153.73,Two year,Debit,DSL,No,Yes,2,No,0,1,4.7805510451027144,1,1.712608695652174,1,0,0.028985507246376812,0,0,0,1
14,76.73,1074.22,Month-to-month,UPI,DSL,Yes,No,0,Yes,0,0,4.353241283242128,0,5.480714285714286,1,0,0.0,0,0,0,0
42,108.84,4571.28,Month-to-month,UPI,Fiber,Yes,No,1,No,0,1,4.699024761459715,1,2.5914285714285716,1,0,0.023809523809523808,0,0,0,1
50,43.18,2159.0,One year,Credit,DSL,No,No,1,Yes,0,1,3.788272197991971,0,0.8636,1,0,0.02,0,0,0,1
61,31.1,1897.1,Month-to-month,Cash,DSL,Yes,No,4,Yes,0,1,3.4688560301359703,0,0.5098360655737705,0,1,0.06557377049180328,0,0,1,0
4,69.98,279.92,Month-to-month,Credit,,No,No,1,Yes,1,0,4.2623981472183505,0,17.495,1,0,0.25,0,0,0,0
72,101.12,7280.64,Month-to-month,UPI,DSL,No,No,2,Yes,0,1,4.6261485923732835,1,1.4044444444444446,1,0,0.027777777777777776,0,0,0,1
17,85.47,1452.99,Month-to-month,Cash,DSL,Yes,Yes,2,No,0,0,4.459797532972339,1,5.027647058823529,0,0,0.11764705882352941,0,0,0,0
57,83.73,4772.61,Two year,UPI,DSL,No,Yes,1,No,0,1,4.439469730210373,1,1.4689473684210528,1,0,0.017543859649122806,0,0,0,1
48,21.75,1044.0,One year,UPI,,No,Yes,4,No,0,1,3.1245651453969594,0,0.453125,1,1,0.08333333333333333,0,0,0,0
44,51.75,2277.0,Month-to-month,Credit,DSL,No,No,0,Yes,0,1,3.965563772356176,0,1.1761363636363635,1,0,0.0,0,0,0,1
45,113.95,5127.75,Month-to-month,Cash,Fiber,No,No,2,Yes,0,1,4.74449725120919,1,2.5322222222222224,0,0,0.044444444444444446,0,0,0,1
33,33.43,1103.19,One year,Credit,Fiber,No,No,0,No,0,0,3.5389282773504322,0,1.013030303030303,1,0,0.0,0,0,0,0
31,92.64,2871.84,Month-to-month,Debit,,No,Yes,1,Yes,0,0,4.53945764262271,1,2.9883870967741935,1,0,0.03225806451612903,0,0,0,0
47,95.93,4508.71,One year,Debit,DSL,No,Yes,3,Yes,0,1,4.573989068504517,1,2.0410638297872343,1,1,0.06382978723404255,0,0,0,0
6,93.28,559.68,Month-to-month,Debit,DSL,Yes,No,2,No,1,0,4.5462690780679305,1,15.546666666666667,1,0,0.3333333333333333,0,1,0,0
72,118.93,8562.96,Month-to-month,Debit,Fiber,No,Yes,2,No,0,1,4.78690823924363,1,1.6518055555555557,1,0,0.027777777777777776,0,0,0,1
71,60.92,4325.32,Month-to-month,Credit,DSL,No,Yes,2,No,0,1,4.125843229281472,0,0.8580281690140845,1,0,0.028169014084507043,0,0,0,1
34,88.22,2999.48,One year,Debit,Fiber,Yes,No,0,No,0,0,4.491105229700119,1,2.594705882352941,1,0,0.0,0,0,0,0
53,39.37,2086.61,One year,Credit,Fiber,No,Yes,3,No,0,1,3.6980869348648495,0,0.7428301886792452,1,1,0.05660377358490566,0,0,0,0
14,59.97,839.58,Month-to-month,Cash,DSL,No,Yes,2,No,0,0,4.110381939919725,0,4.283571428571428,0,0,0.14285714285714285,0,0,0,0
16,69.16,1106.56,Month-to-month,Cash,Fiber,No,No,4,Yes,0,0,4.250778348063927,0,4.3225,0,1,0.25,0,0,1,0
43,41.48,1783.64,Month-to-month,Credit,DSL,No,No,3,No,0,1,3.749033376933683,0,0.9646511627906976,1,1,0.06976744186046512,0,0,1,0
12,110.68,1328.16,Month-to-month,Cash,Fiber,No,Yes,1,Yes,0,0,4.715637639014062,1,9.223333333333334,0,0,0.08333333333333333,0,0,0,0
70,91.62,6413.4,One year,Debit,DSL,No,Yes,5,Yes,0,1,4.528505101052606,1,1.308857142857143,1,1,0.07142857142857142,0,0,0,0
19,48.38,919.22,Month-to-month,Credit,Fiber,Yes,Yes,0,No,0,0,3.8995454839170334,0,2.5463157894736845,1,0,0.0,0,0,0,0
41,33.5,1373.5,Month-to-month,UPI,DSL,No,Yes,2,Yes,0,1,3.5409593240373143,0,0.8170731707317073,1,0,0.04878048780487805,0,0,0,1
53,48.79,2585.87,Month-to-month,Cash,Fiber,No,No,3,Yes,0,1,3.9078141606540915,0,0.920566037735849,0,1,0.05660377358490566,0,0,1,0
29,82.3,2386.7,Month-to-month,Debit,DSL,No,No,4,Yes,0,0,4.422448549172797,1,2.8379310344827586,1,1,0.13793103448275862,0,0,1,0
70,102.64,7184.8,Two year,Debit,Fiber,Yes,No,1,Yes,0,1,4.640923355693909,1,1.4662857142857142,1,0,0.014285714285714285,0,0,0,1
59,70.32,4148.88,One year,UPI,DSL,No,No,3,No,0,1,4.267176792994939,0,1.1918644067796609,1,1,0.05084745762711865,0,0,0,0
64,30.25,1936.0,Month-to-month,Debit,DSL,No,No,0,No,0,1,3.4420193761824107,0,0.47265625,1,0,0.0,0,0,0,1
24,44.93,1078.32,Month-to-month,Credit,DSL,No,Yes,4,Yes,0,0,3.8271184983377022,0,1.8720833333333333,1,1,0.16666666666666666,0,0,1,0
16,54.51,872.16,One year,Cash,Fiber,Yes,Yes,1,No,0,0,4.01656318470207,0,3.406875,0,0,0.0625,0,0,0,0
52,83.61,4347.72,Two year,Credit,Fiber,No,No,1,No,0,1,4.438052462936409,1,1.6078846153846154,1,0,0.019230769230769232,0,0,0,1
6,44.66,267.96,Two year,Credit,DSL,No,Yes,1,No,1,0,3.821222641101649,0,7.4433333333333325,1,0,0.16666666666666666,0,0,0,0
37,43.39,1605.43,Month-to-month,Cash,Fiber,No,Yes,2,No,0,1,3.793014218845944,0,1.1727027027027028,0,0,0.05405405405405406,0,0,0,1
4,48.62,194.48,Month-to-month,Debit,Fiber,Yes,Yes,0,No,1,0,3.9043939782636548,0,12.155,1,0,0.0,0,0,0,0
38,79.25,3011.5,Month-to-month,UPI,Fiber,No,No,3,Yes,0,1,4.385146762010125,0,2.085526315789474,1,1,0.07894736842105263,0,0,1,0
41,69.26,2839.66,Month-to-month,UPI,Fiber,No,Yes,2,No,0,1,4.252202646837681,0,1.689268292682927,1,0,0.04878048780487805,0,0,0,1
